sitename,depthname,quadrat,species,colony,depth (m),fate_prior,fate_t,year,area (cmsq),perimeter (cm),yearNext,areaNext(cmsq),perimeterNext(cm),survival,fission,fissionproducts,offspringType,spcover,totalcover
Olow,03m,1,MC,01a,3,NA,I,1999,72.715252,60.516934,2000,0.67,3.261354,NA,NA,2,clonal,821.12752,1261.987667
Olow,03m,1,MC,01b,3,NA,I,1999,72.715252,60.516934,2000,0.773333,3.737784,NA,NA,2,clonal,821.12752,1261.987667
Olow,03m,1,MC,1,3,NA,I,1999,72.715252,60.516934,2000,77.932222,65.688147,1,1,2,NA,821.12752,1261.987667
Olow,03m,1,MC,02a,3,NA,I,1999,77.830749,59.632324,2000,12.231111,20.228665,NA,NA,4,clonal,821.12752,1261.987667
Olow,03m,1,MC,02b,3,NA,I,1999,77.830749,59.632324,2000,1.041111,4.178511,NA,NA,4,clonal,821.12752,1261.987667
Olow,03m,1,MC,02c,3,NA,I,1999,77.830749,59.632324,2000,2.131111,6.348935,NA,NA,4,clonal,821.12752,1261.987667
Olow,03m,1,MC,02d,3,NA,I,1999,77.830749,59.632324,2000,1.485556,5.712945,NA,NA,4,clonal,821.12752,1261.987667
Olow,03m,1,MC,2,3,NA,I,1999,77.830749,59.632324,2000,21.687778,28.777312,1,1,4,NA,821.12752,1261.987667
Olow,03m,1,MC,03a,3,NA,I,1999,11.969674,19.588994,2000,4.886667,10.630102,NA,NA,1,clonal,821.12752,1261.987667
Olow,03m,1,MC,3,3,NA,I,1999,11.969674,19.588994,2000,16.876667,19.507057,1,1,1,NA,821.12752,1261.987667
Olow,03m,1,MC,04a,3,NA,I,1999,186.929308,94.261806,2000,7.095556,14.524909,NA,NA,10,clonal,821.12752,1261.987667
Olow,03m,1,MC,04b,3,NA,I,1999,186.929308,94.261806,2000,0.433333,2.645178,NA,NA,10,clonal,821.12752,1261.987667
Olow,03m,1,MC,04c,3,NA,I,1999,186.929308,94.261806,2000,6.157778,14.236466,NA,NA,10,clonal,821.12752,1261.987667
Olow,03m,1,MC,04d,3,NA,I,1999,186.929308,94.261806,2000,3.467778,9.063842,NA,NA,10,clonal,821.12752,1261.987667
Olow,03m,1,MC,04e,3,NA,I,1999,186.929308,94.261806,2000,1.908889,5.703182,NA,NA,10,clonal,821.12752,1261.987667
Olow,03m,1,MC,04f,3,NA,I,1999,186.929308,94.261806,2000,5.842222,12.30232,NA,NA,10,clonal,821.12752,1261.987667
Olow,03m,1,MC,04g,3,NA,I,1999,186.929308,94.261806,2000,1.625556,5.285618,NA,NA,10,clonal,821.12752,1261.987667
Olow,03m,1,MC,04h,3,NA,I,1999,186.929308,94.261806,2000,2.957778,7.870255,NA,NA,10,clonal,821.12752,1261.987667
Olow,03m,1,MC,04i,3,NA,I,1999,186.929308,94.261806,2000,17.581111,39.190089,NA,NA,10,clonal,821.12752,1261.987667
Olow,03m,1,MC,04j,3,NA,I,1999,186.929308,94.261806,2000,0.256667,2.020914,NA,NA,10,clonal,821.12752,1261.987667
Olow,03m,1,MC,4,3,NA,I,1999,186.929308,94.261806,2000,25.242222,44.167738,1,1,10,NA,821.12752,1261.987667
Olow,03m,1,MC,5,3,NA,S,1999,2.657742,6.639762,2000,2.006667,6.262742,1,0,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,06a,3,NA,I,1999,31.610956,36.510387,2000,3.37,8.777649,NA,NA,2,clonal,821.12752,1261.987667
Olow,03m,1,MC,06b,3,NA,I,1999,31.610956,36.510387,2000,7.446667,15.53941,NA,NA,2,clonal,821.12752,1261.987667
Olow,03m,1,MC,6,3,NA,I,1999,31.610956,36.510387,2000,10.926667,22.185688,1,1,2,NA,821.12752,1261.987667
Olow,03m,1,MC,7,3,NA,D,1999,10.012431,18.97155,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,8,3,NA,D,1999,0.551875,2.837706,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,9,3,NA,D,1999,12.645038,20.206437,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,10,3,NA,D,1999,1.251281,4.4195,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,11a,3,NA,I,1999,2.055597,6.750968,2000,0.833333,3.497056,NA,NA,3,clonal,821.12752,1261.987667
Olow,03m,1,MC,11b,3,NA,I,1999,2.055597,6.750968,2000,0.345556,2.259966,NA,NA,3,clonal,821.12752,1261.987667
Olow,03m,1,MC,11c,3,NA,I,1999,2.055597,6.750968,2000,1.211111,5.846566,NA,NA,3,clonal,821.12752,1261.987667
Olow,03m,1,MC,11,3,NA,I,1999,2.055597,6.750968,2000,1.125556,4.100406,1,1,3,NA,821.12752,1261.987667
Olow,03m,1,MC,12a,3,NA,I,1999,44.085513,47.591481,2000,2.452222,6.181287,NA,NA,1,clonal,821.12752,1261.987667
Olow,03m,1,MC,12,3,NA,I,1999,44.085513,47.591481,2000,16.067778,25.321797,1,1,1,NA,821.12752,1261.987667
Olow,03m,1,MC,13,3,NA,S,1999,2.916741,7.874935,2000,2.576667,6.971524,1,0,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,14,3,NA,S,1999,2.138652,7.139356,2000,2.695556,7.27863,1,0,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,15,3,NA,D,1999,5.72857,11.11598,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,16,3,NA,S,1999,4.654327,10.27418,2000,3.201111,10.166211,1,0,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,17a,3,NA,I,1999,29.377228,33.511117,2000,5.698889,12.559798,NA,NA,1,clonal,821.12752,1261.987667
Olow,03m,1,MC,17,3,NA,I,1999,29.377228,33.511117,2000,12.908889,21.730459,1,1,1,NA,821.12752,1261.987667
Olow,03m,1,MC,18,3,NA,D,1999,2.866471,8.431246,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,19,3,NA,D,1999,0.552968,2.963578,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,20,3,NA,D,1999,3.676252,10.28054,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,21a,3,NA,I,1999,2.964825,8.861401,2000,0.63,3.183537,NA,NA,1,clonal,821.12752,1261.987667
Olow,03m,1,MC,21,3,NA,I,1999,2.964825,8.861401,2000,1.294444,6.036515,1,1,1,NA,821.12752,1261.987667
Olow,03m,1,MC,22,3,NA,S,1999,3.083942,7.758746,2000,4.403333,10.401913,1,0,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,23,3,NA,S,1999,9.519568,19.878896,2000,6.616667,11.811389,1,0,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,24,3,NA,S,1999,1.93648,5.73683,2000,3.591111,8.10792,1,0,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,25,3,NA,D,1999,4.150536,8.34382,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,26a,3,NA,I,1999,124.876716,71.549095,2000,1.658889,6.174874,NA,NA,5,clonal,821.12752,1261.987667
Olow,03m,1,MC,26b,3,NA,I,1999,124.876716,71.549095,2000,2.866667,7.625077,NA,NA,5,clonal,821.12752,1261.987667
Olow,03m,1,MC,26c,3,NA,I,1999,124.876716,71.549095,2000,1.436667,5.187987,NA,NA,5,clonal,821.12752,1261.987667
Olow,03m,1,MC,26d,3,NA,I,1999,124.876716,71.549095,2000,2.663333,7.022014,NA,NA,5,clonal,821.12752,1261.987667
Olow,03m,1,MC,26e,3,NA,I,1999,124.876716,71.549095,2000,1.552222,5.539171,NA,NA,5,clonal,821.12752,1261.987667
Olow,03m,1,MC,26,3,NA,I,1999,124.876716,71.549095,2000,45.508889,37.607653,1,1,5,NA,821.12752,1261.987667
Olow,03m,1,MC,27,3,NA,S,1999,5.39526,13.322953,2000,1.701111,5.813926,1,0,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,28,3,NA,D,1999,1.982378,6.75429,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,29,3,NA,D,1999,1.140906,4.361405,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,30,3,NA,D,1999,47.057988,52.151804,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,31,3,NA,D,1999,1.385698,4.893653,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,32,3,NA,S,1999,39.461785,41.044985,2000,8.226667,13.290881,1,0,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,33,3,NA,D,1999,16.740933,26.681314,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,34,3,NA,S,1999,6.152585,11.323725,2000,7.586667,16.418902,1,0,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,35a,3,NA,I,1999,12.016666,19.854833,2000,1.945556,6.085331,NA,NA,1,clonal,821.12752,1261.987667
Olow,03m,1,MC,35,3,NA,I,1999,12.016666,19.854833,2000,12.79,15.727971,1,1,1,NA,821.12752,1261.987667
Olow,03m,1,MC,36,3,NA,D,1999,9.631036,16.410456,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,37,3,NA,D,1999,1.244724,5.008181,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,38,3,NA,D,1999,9.706441,15.283737,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,1,MC,39,3,NA,D,1999,16.452428,20.730949,2000,NA,NA,0,NA,NA,NA,821.12752,1261.987667
Olow,03m,2,MC,1,3,NA,S,1999,45.311224,37.648083,2000,30.935791,37.21266,1,0,NA,NA,233.910713,233.910713
Olow,03m,2,MC,2,3,NA,S,1999,11.98852,20.650546,2000,16.876338,25.068146,1,0,NA,NA,233.910713,233.910713
Olow,03m,2,MC,03a,3,NA,I,1999,19.108418,29.26438,2000,7.589774,14.327745,NA,NA,1,clonal,233.910713,233.910713
Olow,03m,2,MC,3,3,NA,I,1999,19.108418,29.26438,2000,19.184304,24.992249,1,1,1,NA,233.910713,233.910713
Olow,03m,2,MC,4,3,NA,D,1999,1.945153,6.51851,2000,NA,NA,0,NA,NA,NA,233.910713,233.910713
Olow,03m,2,MC,5,3,NA,S,1999,1.318878,4.961132,2000,1.75981,5.641012,1,0,NA,NA,233.910713,233.910713
Olow,03m,2,MC,6,3,NA,D,1999,13.039541,19.894727,2000,NA,NA,0,NA,NA,NA,233.910713,233.910713
Olow,03m,2,MC,07a,3,NA,I,1999,41.543367,50.027018,2000,11.726516,15.47996,NA,NA,1,clonal,233.910713,233.910713
Olow,03m,2,MC,7,3,NA,I,1999,41.543367,50.027018,2000,16.2283,18.15892,1,1,1,NA,233.910713,233.910713
Olow,03m,2,MC,8,3,NA,D,1999,21.645408,26.373806,2000,NA,NA,0,NA,NA,NA,233.910713,233.910713
Olow,03m,2,MC,9,3,NA,D,1999,14.029337,30.401853,2000,NA,NA,0,NA,NA,NA,233.910713,233.910713
Olow,03m,2,MC,10,3,NA,D,1999,32.137755,27.247048,2000,NA,NA,0,NA,NA,NA,233.910713,233.910713
Olow,03m,2,MC,11a,3,NA,I,1999,31.843112,25.612294,2000,14.143876,26.590586,NA,NA,1,clonal,233.910713,233.910713
Olow,03m,2,MC,11,3,NA,I,1999,31.843112,25.612294,2000,12.082045,19.197166,1,1,1,NA,233.910713,233.910713
Olow,03m,2,MC,12,3,NA,R,1999,NA,NA,2000,7.669441,12.521968,NA,NA,NA,sexual,233.910713,233.910713
Olow,03m,2,MC,13,3,NA,R,1999,NA,NA,2000,1.530321,5.437581,NA,NA,NA,sexual,233.910713,233.910713
Olow,03m,3,MC,1,3,NA,S,1999,7.785969,15.342029,2000,20.129403,31.132829,1,0,NA,NA,59.985731,255.457788
Olow,03m,3,MC,2,3,NA,D,1999,16.121284,30.81882,2000,NA,NA,0,NA,NA,NA,59.985731,255.457788
Olow,03m,3,MC,3,3,NA,D,1999,0.648038,3.135183,2000,NA,NA,0,NA,NA,NA,59.985731,255.457788
Olow,03m,3,MC,04a,3,NA,I,1999,25.099881,27.7982,2000,4.159522,9.493862,NA,NA,1,clonal,59.985731,255.457788
Olow,03m,3,MC,4,3,NA,I,1999,25.099881,27.7982,2000,13.272216,24.080273,1,1,1,NA,59.985731,255.457788
Olow,03m,3,MC,5,3,NA,S,1999,1.317479,5.637844,2000,3.849017,8.67193,1,0,NA,NA,59.985731,255.457788
Olow,03m,3,MC,6,3,NA,D,1999,0.697979,3.759041,2000,NA,NA,0,NA,NA,NA,59.985731,255.457788
Olow,03m,3,MC,7,3,NA,S,1999,5.2283,12.302942,2000,1.990957,6.150424,1,0,NA,NA,59.985731,255.457788
Olow,03m,3,MC,8,3,NA,S,1999,1.774078,6.512463,2000,1.314056,5.012349,1,0,NA,NA,59.985731,255.457788
Olow,03m,3,MC,9,3,NA,S,1999,1.312723,4.384632,2000,2.726232,6.670937,1,0,NA,NA,59.985731,255.457788
Olow,03m,3,MC,10,3,NA,R,1999,NA,NA,2000,18.883658,34.027402,NA,NA,NA,sexual,59.985731,255.457788
Olow,07m,1,MC,1,7,NA,D,1999,2.128124,6.760631,2000,NA,NA,0,NA,NA,NA,614.601091,1339.678943
Olow,07m,1,MC,2,7,NA,D,1999,4.789428,8.797644,2000,NA,NA,0,NA,NA,NA,614.601091,1339.678943
Olow,07m,1,MC,3,7,NA,S,1999,22.138466,24.172677,2000,38.937778,49.055319,1,0,NA,NA,614.601091,1339.678943
Olow,07m,1,MC,04a,7,NA,I,1999,13.453605,18.907806,2000,0.308889,2.268054,NA,NA,2,clonal,614.601091,1339.678943
Olow,07m,1,MC,04b,7,NA,I,1999,13.453605,18.907806,2000,1.627778,6.576549,NA,NA,2,clonal,614.601091,1339.678943
Olow,07m,1,MC,4,7,NA,I,1999,13.453605,18.907806,2000,1.962222,6.132471,1,1,2,NA,614.601091,1339.678943
Olow,07m,1,MC,5,7,NA,U,1999,6.464809,12.180368,2000,132.19,52.71026,0,0,NA,NA,614.601091,1339.678943
Olow,07m,1,MC,6,7,NA,U,1999,118.756679,55.052058,2000,132.19,52.71026,1,0,NA,NA,614.601091,1339.678943
Olow,07m,1,MC,7,7,NA,D,1999,1.00316,4.727024,2000,NA,NA,0,NA,NA,NA,614.601091,1339.678943
Olow,07m,1,MC,8,7,NA,D,1999,6.305085,11.727352,2000,NA,NA,0,NA,NA,NA,614.601091,1339.678943
Olow,07m,1,MC,9,7,NA,U,1999,4.797472,10.476109,2000,327.556667,143.195344,0,0,NA,NA,614.601091,1339.678943
Olow,07m,1,MC,10a,7,NA,I,1999,409.319161,209.978685,2000,43.822222,32.970037,NA,NA,1,clonal,614.601091,1339.678943
Olow,07m,1,MC,11,7,NA,S,1999,10.910658,16.400208,2000,4.86,8.924096,1,0,NA,NA,614.601091,1339.678943
Olow,07m,1,MC,12,7,NA,R,1999,NA,NA,2000,2.321111,6.376549,NA,NA,NA,sexual,614.601091,1339.678943
Olow,07m,1,MC,13,7,NA,R,1999,NA,NA,2000,1.724444,6.745297,NA,NA,NA,sexual,614.601091,1339.678943
Olow,07m,2,MC,01a,7,NA,I,1999,101.023083,56.663371,2000,6.240339,12.677844,NA,NA,2,clonal,485.264781,900.108859
Olow,07m,2,MC,01b,7,NA,I,1999,101.023083,56.663371,2000,13.879757,20.145709,NA,NA,2,clonal,485.264781,900.108859
Olow,07m,2,MC,1,7,NA,I,1999,101.023083,56.663371,2000,138.345241,50.035373,1,1,2,NA,485.264781,900.108859
Olow,07m,2,MC,2,7,NA,U,1999,367.468103,130.436108,2000,394.188619,140.60764,1,0,NA,NA,485.264781,900.108859
Olow,07m,2,MC,3,7,NA,D,1999,4.127284,12.169724,2000,NA,NA,0,NA,NA,NA,485.264781,900.108859
Olow,07m,2,MC,4,7,NA,U,1999,4.719064,9.065999,2000,394.188619,140.60764,0,0,NA,NA,485.264781,900.108859
Olow,07m,2,MC,5,7,NA,S,1999,7.927247,12.833691,2000,14.424428,17.602639,1,0,NA,NA,485.264781,900.108859
Olow,07m,3,MC,01a,7,NA,I,1999,1183.463373,367.610755,2000,82.829964,72.355513,NA,NA,6,clonal,1614.06952,1614.06952
Olow,07m,3,MC,01b,7,NA,I,1999,1183.463373,367.610755,2000,1.065398,4.162734,NA,NA,6,clonal,1614.06952,1614.06952
Olow,07m,3,MC,01c,7,NA,I,1999,1183.463373,367.610755,2000,2.34126,8.128375,NA,NA,6,clonal,1614.06952,1614.06952
Olow,07m,3,MC,01d,7,NA,I,1999,1183.463373,367.610755,2000,1.629013,6.000841,NA,NA,6,clonal,1614.06952,1614.06952
Olow,07m,3,MC,01e,7,NA,I,1999,1183.463373,367.610755,2000,3.255648,7.598583,NA,NA,6,clonal,1614.06952,1614.06952
Olow,07m,3,MC,01f,7,NA,I,1999,1183.463373,367.610755,2000,1.586207,5.457781,NA,NA,6,clonal,1614.06952,1614.06952
Olow,07m,3,MC,2,7,NA,D,1999,3.655271,8.713104,2000,NA,NA,0,NA,NA,NA,1614.06952,1614.06952
Olow,07m,3,MC,3,7,NA,D,1999,2.08216,6.004939,2000,NA,NA,0,NA,NA,NA,1614.06952,1614.06952
Olow,07m,3,MC,4,7,NA,U,1999,2.009767,6.451433,2000,1205.259215,507.941974,0,0,NA,NA,1614.06952,1614.06952
Olow,07m,3,MC,5,7,NA,D,1999,6.067222,12.205043,2000,NA,NA,0,NA,NA,NA,1614.06952,1614.06952
Olow,07m,3,MC,6,7,NA,U,1999,11.309394,15.371627,2000,1205.259215,507.941974,0,0,NA,NA,1614.06952,1614.06952
Olow,07m,3,MC,7,7,NA,S,1999,17.594944,24.613768,2000,16.697979,19.842957,1,0,NA,NA,1614.06952,1614.06952
Olow,07m,3,MC,8,7,NA,S,1999,18.213157,17.953835,2000,14.897741,17.684529,1,0,NA,NA,1614.06952,1614.06952
Olow,07m,3,MC,9,7,NA,S,1999,5.920138,12.808691,2000,8.589774,14.465676,1,0,NA,NA,1614.06952,1614.06952
Olow,07m,3,MC,10,7,NA,D,1999,1.670784,5.19649,2000,NA,NA,0,NA,NA,NA,1614.06952,1614.06952
Olow,07m,3,MC,11,7,NA,D,1999,19.438093,25.329745,2000,NA,NA,0,NA,NA,NA,1614.06952,1614.06952
Olow,07m,3,MC,12,7,NA,S,1999,6.912956,11.753731,2000,8.747919,14.559743,1,0,NA,NA,1614.06952,1614.06952
Olow,07m,3,MC,13,7,NA,S,1999,191.281816,105.087802,2000,56.978597,54.399183,1,0,NA,NA,1614.06952,1614.06952
Olow,07m,3,MC,15,7,NA,R,1999,NA,NA,2000,4.458977,10.331806,NA,NA,NA,sexual,1614.06952,1614.06952
Olow,07m,3,MC,14,7,NA,S,1999,144.450445,56.795255,2000,161.284185,64.449558,1,0,NA,NA,1614.06952,1614.06952
Olow,07m,4,MC,1,7,NA,D,1999,227.083836,73.997856,2000,NA,NA,0,NA,NA,NA,404.062881,1146.02261
Olow,07m,4,MC,2,7,NA,U,1999,45.36367,30.187825,2000,66.540649,43.48186,1,0,NA,NA,404.062881,1146.02261
Olow,07m,4,MC,03a,7,NA,I,1999,128.863679,63.059741,2000,3.284114,7.956586,NA,NA,1,clonal,404.062881,1146.02261
Olow,07m,4,MC,3,7,NA,I,1999,128.863679,63.059741,2000,177.407641,80.884804,1,1,1,NA,404.062881,1146.02261
Olow,07m,4,MC,4,7,NA,U,1999,2.751696,7.68205,2000,66.540649,43.48186,0,0,NA,NA,404.062881,1146.02261
Olow,07m,4,MC,5,7,NA,R,1999,NA,NA,2000,2.642919,7.185564,NA,NA,NA,sexual,404.062881,1146.02261
Olow,03m,1,MC,01c,3,NA,I,2000,77.932222,65.688147,2001,0.46636,2.674667,NA,NA,1,clonal,389.623338,826.09556
Olow,03m,1,MC,1,3,I,I,2000,77.932222,65.688147,2001,24.985901,27.110004,1,1,1,NA,389.623338,826.09556
Olow,03m,1,MC,01a,3,I,D,2000,0.67,3.261354,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,01b,3,I,D,2000,0.773333,3.737784,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,2,3,I,S,2000,21.687778,28.777312,2001,0.824019,3.880256,1,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,02a,3,I,S,2000,12.231111,20.228665,2001,1.986997,6.61844,1,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,02b,3,I,D,2000,1.041111,4.178511,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,02c,3,I,D,2000,2.131111,6.348935,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,02d,3,I,D,2000,1.485556,5.712945,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,3,3,I,D,2000,16.876667,19.507057,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,03a,3,I,D,2000,4.886667,10.630102,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,04k,3,NA,I,2000,25.242222,44.167738,2001,1.609467,6.419889,NA,NA,1,clonal,389.623338,826.09556
Olow,03m,1,MC,4,3,I,I,2000,25.242222,44.167738,2001,3.229454,7.945612,1,1,1,NA,389.623338,826.09556
Olow,03m,1,MC,04aa,3,NA,I,2000,7.095556,14.524909,2001,1.485572,5.180824,NA,NA,1,clonal,389.623338,826.09556
Olow,03m,1,MC,04a,3,I,I,2000,7.095556,14.524909,2001,2.785302,7.073609,1,1,1,NA,389.623338,826.09556
Olow,03m,1,MC,04b,3,I,D,2000,0.433333,2.645178,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,04c,3,I,D,2000,6.157778,14.236466,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,04d,3,I,D,2000,3.467778,9.063842,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,04e,3,I,D,2000,1.908889,5.703182,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,04f,3,I,D,2000,5.842222,12.30232,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,04g,3,I,D,2000,1.625556,5.285618,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,04h,3,I,S,2000,2.957778,7.870255,2001,1.782453,5.624557,1,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,04ia,3,NA,I,2000,17.581111,39.190089,2001,0.578567,3.193354,NA,NA,3,clonal,389.623338,826.09556
Olow,03m,1,MC,04ib,3,NA,I,2000,17.581111,39.190089,2001,0.492074,2.8715,NA,NA,3,clonal,389.623338,826.09556
Olow,03m,1,MC,04ic,3,NA,I,2000,17.581111,39.190089,2001,0.598437,3.163313,NA,NA,3,clonal,389.623338,826.09556
Olow,03m,1,MC,04i,3,I,I,2000,17.581111,39.190089,2001,0.800643,3.765248,1,1,3,NA,389.623338,826.09556
Olow,03m,1,MC,04j,3,I,D,2000,0.256667,2.020914,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,5,3,S,S,2000,2.006667,6.262742,2001,1.115056,4.368901,1,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,6,3,I,S,2000,10.926667,22.185688,2001,6.9241,15.279276,1,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,06aa,3,NA,I,2000,3.37,8.777649,2001,0.583242,3.246562,NA,NA,1,clonal,389.623338,826.09556
Olow,03m,1,MC,06a,3,I,I,2000,3.37,8.777649,2001,5.2971,12.428098,1,1,1,NA,389.623338,826.09556
Olow,03m,1,MC,06b,3,I,D,2000,7.446667,15.53941,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,11,3,I,D,2000,1.125556,4.100406,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,11a,3,I,D,2000,0.833333,3.497056,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,11b,3,I,D,2000,0.345556,2.259966,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,11c,3,I,D,2000,1.211111,5.846566,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,12,3,I,U,2000,16.067778,25.321797,2001,21.426839,35.539403,1,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,12a,3,NA,U,2000,2.452222,6.181287,2001,21.426839,35.539403,0,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,13,3,S,D,2000,2.576667,6.971524,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,14,3,S,D,2000,2.695556,7.27863,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,16,3,S,S,2000,3.201111,10.166211,2001,4.802688,9.735122,1,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,17,3,I,S,2000,12.908889,21.730459,2001,24.874863,26.963238,1,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,17a,3,I,S,2000,5.698889,12.559798,2001,7.96552,15.870903,1,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,21,3,I,D,2000,1.294444,6.036515,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,21a,3,I,D,2000,0.63,3.183537,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,22,3,S,S,2000,4.403333,10.401913,2001,6.655271,11.052576,1,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,23,3,S,S,2000,6.616667,11.811389,2001,6.773322,14.298843,1,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,24,3,S,U,2000,3.591111,8.10792,2001,79.049748,63.075959,0,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,26f,3,NA,I,2000,45.508889,37.607653,2001,1.282197,4.328848,NA,NA,2,clonal,389.623338,826.09556
Olow,03m,1,MC,26g,3,NA,I,2000,45.508889,37.607653,2001,4.476587,13.365041,NA,NA,2,clonal,389.623338,826.09556
Olow,03m,1,MC,26a,3,I,U,2000,1.658889,6.174874,2001,79.049748,63.075959,0,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,26b,3,I,S,2000,2.866667,7.625077,2001,6.066185,11.153839,1,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,26c,3,I,D,2000,1.436667,5.187987,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,26d,3,I,D,2000,2.663333,7.022014,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,26e,3,I,S,2000,1.552222,5.539171,2001,3.049456,7.248697,1,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,27,3,S,D,2000,1.701111,5.813926,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,32,3,S,D,2000,8.226667,13.290881,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,34,3,S,D,2000,7.586667,16.418902,2001,NA,NA,0,NA,NA,NA,389.623338,826.09556
Olow,03m,1,MC,35,3,I,S,2000,12.79,15.727971,2001,11.799255,19.834997,1,0,NA,NA,389.623338,826.09556
Olow,03m,1,MC,35aa,3,NA,I,2000,1.945556,6.085331,2001,0.940901,4.240445,NA,NA,1,clonal,389.623338,826.09556
Olow,03m,1,MC,35a,3,I,I,2000,1.945556,6.085331,2001,2.607641,8.484031,1,1,1,NA,389.623338,826.09556
