island	sitename	depthname	quad	species	colony	depth	allfates	fate_prior	fate_t	year	asize	psize	yearNext	asizeNext	psizeNext	survIPM	fateIPM	fec1	fec2	fec3	offspringNext	spcover	allcover	fuseLGname	fuseLGsize	twoyear	
Ma	Molo	13m	4	MC	05	13	SI	S	I	2001	76.139256	55.052448	2002	6.948159	13.370274	1	fissLG	1	2	23.924049		1053.735755	2218.635408			0	
Ma	Molo	13m	4	MC	06	13	SU	S	U	2001	25.951840	24.354616	2002	51.968035	40.127956	1	fuseLG	0				1053.735755	2218.635408			0	
Ma	Molo	13m	4	MC	07	13	SU	S	U	2001	14.214815	21.121258	2002	51.968035	40.127956	0	fuseSM	0				1053.735755	2218.635408	06	25.951840	0	
Ma	Molo	13m	4	MC	08	13	SS	S	S	2001	104.379069	61.379062	2002	59.438563	39.576628	1	growth	0				1053.735755	2218.635408			0	
Ma	Molo	13m	4	MC	09	13	US	U	S	2001	157.333522	99.108981	2002	270.343283	138.271508	1	growth	0				1053.735755	2218.635408			0	
Ma	Molo	13m	4	MC	12	13	SS	S	S	2001	2.737660	7.890834	2002	0.761697	3.592365	1	growth	0				1053.735755	2218.635408			0	
Ma	Molo	13m	4	MC	15	13	SS	S	S	2001	102.095615	53.402760	2002	108.025408	74.848806	1	growth	0				1053.735755	2218.635408			0	
Ma	Molo	13m	4	MC	16	13	SS	S	S	2001	38.554339	35.833763	2002	50.540810	42.618757	1	growth	0				1053.735755	2218.635408			0	
Ma	Molo	13m	4	MC	17	13	SS	S	S	2001	62.377516	57.012692	2002	62.251486	48.225301	1	growth	0				1053.735755	2218.635408			0	
Ma	Molo	13m	4	MC	18	13	RD	R	D	2001	6.275263	12.004318	2002			0	dead					1053.735755	2218.635408			0	
Ma	Molo	13m	4	MP	01	13	RS	R	S	2001	31.237342	38.956845	2002	19.660952	38.685560	1	growth	0				986.651225	2218.635408			0	
Ma	Molo	13m	4	MP	02	13	SS	S	S	2001	200.861521	80.491090	2002	188.872345	84.481144	1	growth	0				986.651225	2218.635408			0	
Ma	Molo	13m	4	MP	03	13	SS	S	S	2001	161.491420	89.505770	2002	51.990984	41.796036	1	growth	0				986.651225	2218.635408			0	
Ma	Molo	13m	4	MP	04	13	MS	M	S	2001	76.344891	82.586078	2002	67.761492	71.848965	1	growth	0				986.651225	2218.635408			0	
Ma	Molo	13m	4	MP	04a	13	IS	I	S	2001	59.057976	36.311107	2002	88.191790	50.212046	1	growth	0				986.651225	2218.635408			0	
Ma	Molo	13m	4	MP	06	13	SS	S	S	2001	25.689711	29.110833	2002	29.528038	31.657410	1	growth	0				986.651225	2218.635408			0	
Ma	Molo	13m	4	MP	07	13	SS	S	S	2001	53.535202	43.471761	2002	31.295130	39.526840	1	growth	0				986.651225	2218.635408			0	
Ma	Molo	13m	4	MP	08	13	SS	S	S	2001	365.374197	110.748399	2002	378.223345	124.369792	1	growth	0				986.651225	2218.635408			0	
Ma	Molo	13m	4	MP	09	13	SS	S	S	2001	13.058965	18.275240	2002	2.563759	8.708429	1	growth	0				986.651225	2218.635408			0	
Ma	Molo	13m	4	PL	01	13	SD	S	D	2001	11.550597	17.440671	2002			0	dead					87.510204	2218.635408			0	
Ma	Molo	13m	4	PL	02	13	SS	S	S	2001	13.347080	25.846251	2002	9.984017	14.830324	1	growth	0				87.510204	2218.635408			0	
Ma	Molo	13m	4	PL	03	13	SS	S	S	2001	15.200056	19.130898	2002	17.011953	20.549736	1	growth	0				87.510204	2218.635408			0	
Ma	Molo	13m	4	PL	04	13	SD	S	D	2001	9.351882	15.760288	2002			0	dead					87.510204	2218.635408			0	
Ma	Molo	13m	4	PL	05	13	SS	S	S	2001	38.060589	41.005455	2002	14.386995	29.460690	1	growth	0				87.510204	2218.635408			0	
Ma	Molo	13m	4	PC	01	13	SS	S	S	2001	8.006214	12.097702	2002	12.753227	16.903975	1	growth	0				90.738224	2218.635408			0	
Ma	Molo	13m	4	PC	02	13	IU	I	U	2001	8.055928	12.789661	2002	33.995492	27.447080	1	fuseLG	0				90.738224	2218.635408			0	
Ma	Molo	13m	4	PC	02a	13	IU	I	U	2001	0.397712	2.929847	2002	4.049997	8.814936	0	fuseSM	0				90.738224	2218.635408	05	6.489937	0	
Ma	Molo	13m	4	PC	04	13	SS	S	S	2001	16.244051	27.848435	2002	18.657742	21.303018	1	growth	0				90.738224	2218.635408			0	
Ma	Molo	13m	4	PC	05	13	SS	S	S	2001	6.489937	12.961807	2002	4.049997	8.814936	1	growth	0				90.738224	2218.635408			0	
Ma	Molo	13m	4	PC	06	13	SS	S	S	2001	51.544382	46.674954	2002	33.638139	44.832089	1	growth	0				90.738224	2218.635408			0	
Ma	Molo	13m	5	MC	01	13	IS	I	S	2001	428.181111	167.606158	2002	500.578922	149.896056	1	growth	0				1722.843333	2492.621113			0	
Ma	Molo	13m	5	MC	01a	13	IS	I	S	2001	406.203333	146.272012	2002	557.662455	174.203516	1	growth	0				1722.843333	2492.621113			0	
Ma	Molo	13m	5	MC	04b	13	I		I	2001	884.808889	314.560438	2002	197.385424	157.233946		fissSM		1	197.385424	clonal	1722.843333	2492.621113			0	
Ma	Molo	13m	5	MC	04	13	MI	M	I	2001	884.808889	314.560438	2002	387.663138	172.602594	1	fissLG	1	1	197.385424		1722.843333	2492.621113			0	
Ma	Molo	13m	5	MC	04a	13	ID	I	D	2001	3.650000	8.761473	2002			0	dead					1722.843333	2492.621113			0	
Ma	Molo	13m	5	MP	01	13	SS	S	S	2001	219.444444	178.318429	2002	209.350727	174.814501	1	growth	0				596.806667	2492.621113			0	
Ma	Molo	13m	5	MP	03	13	SS	S	S	2001	51.676667	36.103371	2002	17.838126	20.867594	1	growth	0				596.806667	2492.621113			0	
Ma	Molo	13m	5	MP	04	13	SD	S	D	2001	1.724444	5.782962	2002			0	dead					596.806667	2492.621113			0	
Ma	Molo	13m	5	MP	05c	13	I		I	2001	56.941111	55.280396	2002	5.659723	10.143325		fissSM		1	5.659723	clonal	596.806667	2492.621113			0	
Ma	Molo	13m	5	MP	05	13	II	I	I	2001	56.941111	55.280396	2002	31.082030	28.098791	1	fissLG	1	1	5.659723		596.806667	2492.621113			0	
Ma	Molo	13m	5	MP	05aa	13	I		I	2001	13.591111	16.930221	2002	4.652141	11.245980		fissSM		1	4.652141	clonal	596.806667	2492.621113			0	
Ma	Molo	13m	5	MP	05a	13	II	I	I	2001	13.591111	16.930221	2002	6.032375	12.337863	1	fissLG	1	1	4.652141		596.806667	2492.621113			0	
Ma	Molo	13m	5	MP	05ba	13	I		I	2001	13.215556	22.170087	2002	2.455570	8.711466		fissSM		2	4.515539	clonal	596.806667	2492.621113			0	
Ma	Molo	13m	5	MP	05bb	13	I		I	2001	13.215556	22.170087	2002	2.059969	7.020129		fissSM		2	4.515539	clonal	596.806667	2492.621113			0	
Ma	Molo	13m	5	MP	05b	13	II	I	I	2001	13.215556	22.170087	2002	34.464313	48.997143	1	fissLG	1	2	4.515539		596.806667	2492.621113			0	
Ma	Molo	13m	5	MP	07	13	SS	S	S	2001	37.566667	35.282457	2002	33.926644	35.809694	1	growth	0				596.806667	2492.621113			0	
Ma	Molo	13m	5	MP	09a	13	I		I	2001	202.646667	161.143080	2002	9.149102	14.817605		fissSM		2	12.520456	clonal	596.806667	2492.621113			0	
Ma	Molo	13m	5	MP	09b	13	I		I	2001	202.646667	161.143080	2002	3.371354	8.002467		fissSM		2	12.520456	clonal	596.806667	2492.621113			0	
Ma	Molo	13m	5	MP	09	13	SI	S	I	2001	202.646667	161.143080	2002	127.585821	91.436583	1	fissLG	1	2	12.520456		596.806667	2492.621113			0	
Ma	Molo	13m	5	MP	10	13	R		R	2001			2002	6.555836	13.176341		recruit				sexual	596.806667	2492.621113			0	
Ma	Molo	13m	5	PB	01	13	SS	S	S	2001	50.105556	32.480207	2002	49.411925	33.578088	1	growth	0				76.573334	2492.621113			0	
Ma	Molo	13m	5	PB	02	13	SS	S	S	2001	26.467778	22.224453	2002	25.737040	22.752295	1	growth	0				76.573334	2492.621113			0	
Ma	Molo	13m	5	PV	01	13	SS	S	S	2001	2.835556	10.507632	2002	3.870774	12.833042	1	growth	0				67.092223	2492.621113			0	
Ma	Molo	13m	5	PV	02a	13	I		I	2001	40.725556	49.080158	2002	1.666553	5.909452		fissSM		1	1.666553	clonal	67.092223	2492.621113			0	
Ma	Molo	13m	5	PV	02	13	SI	S	I	2001	40.725556	49.080158	2002	2.160508	6.939632	1	fissLG	1	1	1.666553		67.092223	2492.621113			0	
Ma	Molo	13m	5	PV	03	13	US	U	S	2001	23.531111	31.111459	2002	10.205860	17.286288	1	growth	0				67.092223	2492.621113			0	
Ma	Molo	13m	5	PV	05	13	R		R	2001			2002	0.782460	4.316315		recruit				sexual	67.092223	2492.621113			0	
Ma	Molo	13m	5	PC	01a	13	I		I	2001	14.376667	24.430866	2002	1.001025	4.338718		fissSM		1	1.001025	clonal	29.305556	2492.621113			0	
Ma	Molo	13m	5	PC	01	13	SI	S	I	2001	14.376667	24.430866	2002	1.491701	4.683962	1	fissLG	1	1	1.001025		29.305556	2492.621113			0	
Ma	Molo	13m	5	PC	02	13	SD	S	D	2001	7.187778	11.510982	2002			0	dead					29.305556	2492.621113			0	
Ma	Molo	13m	5	PC	04	13	IU	I	U	2001	0.802222	3.448528	2002	17.204289	24.130236	1	fuseLG	0				29.305556	2492.621113			0	
Ma	Molo	13m	5	PC	04a	13	IU	I	U	2001	1.390000	5.266092	2002	17.204289	24.130236	0	fuseSM	0				29.305556	2492.621113	04	0.802222	0	
Ma	Molo	13m	5	PC	05	13	SS	S	S	2001	5.548889	10.192150	2002	5.591968	12.599003	1	growth	0				29.305556	2492.621113			0	
Ma	Molo	07m	1	MP	01	07	IUU	U	U	2002	1083.526535	412.428599	2003	1069.603870	389.973576	1	fuseLG	0				1131.57024	1853.043579			0	
Ma	Molo	07m	1	MP	13	07	MSS	S	S	2002	9.551509	19.533194	2003	7.724805	17.758627	1	growth	0				1131.57024	1853.043579			0	
Ma	Molo	07m	1	MP	13a	07	ISD	S	D	2002	0.311134	2.330130	2003			0	dead					1131.57024	1853.043579			0	
Ma	Molo	07m	1	MP	15	07	SSS	S	S	2002	13.990635	18.821895	2003	4.981457	11.128569	1	growth	0				1131.57024	1853.043579			0	
Ma	Molo	07m	1	MP	16	07	SSS	S	S	2002	5.166493	12.516081	2003	0.959957	3.790098	1	growth	0				1131.57024	1853.043579			0	
Ma	Molo	07m	1	MP	17	07	SSS	S	S	2002	6.947971	18.439662	2003	15.084117	21.207958	1	growth	0				1131.57024	1853.043579			0	
Ma	Molo	07m	1	MP	23	07	RSD	S	D	2002	0.698231	3.613968	2003			0	dead					1131.57024	1853.043579			0	
Ma	Molo	07m	1	MP	24	07	RSU	S	U	2002	4.588970	15.916262	2003	1069.603870	389.973576	0	fuseSM	0				1131.57024	1853.043579	01	1083.526535	0	
Ma	Molo	07m	1	MP	25	07	RS	R	S	2002	6.788762	17.967531	2003	8.142972	17.405244	1	growth	0				1131.57024	1853.043579			0	
Ma	Molo	07m	1	MP	26	07	R		R	2002			2003	15.049718	20.633705		recruit				sexual	1131.57024	1853.043579			0	
Ma	Molo	07m	1	MP	27	07	R		R	2002			2003	18.200484	21.811020		recruit				sexual	1131.57024	1853.043579			0	
Ma	Molo	07m	1	MC	01	07	SSD	S	D	2002	0.818939	3.919273	2003			0	dead					40.976067	1853.043579			0	
Ma	Molo	07m	1	MC	02	07	SSS	S	S	2002	9.830385	16.746866	2003	10.230583	15.051179	1	growth	0				40.976067	1853.043579			0	
Ma	Molo	07m	1	MC	03a	07	I		I	2002	30.326743	45.144659	2003	3.403386	11.421038		fissSM		1	3.403386	clonal	40.976067	1853.043579			0	
Ma	Molo	07m	1	MC	03	07	SSI	S	I	2002	30.326743	45.144659	2003	28.335394	39.325193	1	fissLG	1	1	3.403386		40.976067	1853.043579			0	
Ma	Molo	07m	1	PL	01	07	SSS	S	S	2002	35.165453	33.749619	2003	20.606289	20.691888	1	growth	0				385.972947	1853.043579			0	
Ma	Molo	07m	1	PL	05	07	SUS	U	S	2002	16.132154	26.491996	2003	12.350443	25.853527	1	growth	0				385.972947	1853.043579			0	
Ma	Molo	07m	1	PL	07	07	SSS	S	S	2002	12.756504	18.855381	2003	34.540177	43.547429	1	growth	0				385.972947	1853.043579			0	
Ma	Molo	07m	1	PL	08	07	SIS	I	S	2002	35.917794	37.403001	2003	22.535877	27.272001	1	growth	0				385.972947	1853.043579			0	
Ma	Molo	07m	1	PL	08a	07	IS	I	S	2002	2.848075	7.133454	2003	1.966138	5.688159	1	growth	0				385.972947	1853.043579			0	
Ma	Molo	07m	1	PL	09	07	SSU	S	U	2002	26.849116	28.622093	2003	24.443967	32.427332	1	fuseLG	0				385.972947	1853.043579			0	
Ma	Molo	07m	1	PL	10	07	SSU	S	U	2002	2.663892	8.022647	2003	24.443967	32.427332	0	fuseSM	0				385.972947	1853.043579	09	26.849116	0	
Ma	Molo	07m	1	PL	11	07	SSS	S	S	2002	48.509886	43.213760	2003	45.403924	43.819844	1	growth	0				385.972947	1853.043579			0	
Ma	Molo	07m	1	PL	12	07	SSS	S	S	2002	33.238293	32.524647	2003	38.285407	35.643176	1	growth	0				385.972947	1853.043579			0	
Ma	Molo	07m	1	PL	13	07	SSS	S	S	2002	4.340271	8.914525	2003	3.494759	7.845503	1	growth	0				385.972947	1853.043579			0	
Ma	Molo	07m	1	PL	14	07	UIS	I	S	2002	57.690947	47.315004	2003	63.984950	61.419645	1	growth	0				385.972947	1853.043579			0	
Ma	Molo	07m	1	PL	14a	07	IS	I	S	2002	4.037461	8.405159	2003	5.937114	11.221587	1	growth	0				385.972947	1853.043579			0	
Ma	Molo	07m	1	PL	17	07	SUS	U	S	2002	105.369407	51.790098	2003	76.365493	47.059320	1	growth	0				385.972947	1853.043579			0	
Ma	Molo	07m	1	PL	24	07	SSD	S	D	2002	0.453694	2.884051	2003			0	dead					385.972947	1853.043579			0	
Ma	Molo	07m	1	PC	01	07	SSS	S	S	2002	6.598335	18.187803	2003	6.270357	13.810220	1	growth	0				294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	02	07	SSD	S	D	2002	3.199792	8.960145	2003			0	dead					294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	03	07	SSS	S	S	2002	0.336108	2.242132	2003	0.814835	3.470184	1	growth	0				294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	04	07	SSS	S	S	2002	9.360042	17.133963	2003	9.565171	22.855823	1	growth	0				294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	06f	07	I		I	2002	58.760666	62.504543	2003	13.521096	22.885432		fissSM		2	15.074442	clonal	294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	06g	07	I		I	2002	58.760666	62.504543	2003	1.553346	4.933378		fissSM		2	15.074442	clonal	294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	06	07	MUM	U	M	2002	58.760666	62.504543	2003	93.686643	145.076325	1	fissLG	1	2	15.074442		294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	06a	07	ISU	S	U	2002	3.224766	7.073801	2003	93.686643	145.076325	0	fuseSM	0				294.524325	1853.043579	06	58.760666	0	
Ma	Molo	07m	1	PC	06b	07	ISS	S	S	2002	13.075963	22.239073	2003	18.115560	29.259785	1	growth	0				294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	06e	07	ISU	S	U	2002	0.391259	2.574161	2003	93.686643	145.076325	0	fuseSM	0				294.524325	1853.043579	06	58.760666	0	
Ma	Molo	07m	1	PC	09	07	UIU	I	U	2002	23.590010	42.016854	2003	93.686643	145.076325	0	fuseSM	0				294.524325	1853.043579	06	58.760666	0	
Ma	Molo	07m	1	PC	09a	07	IS	I	S	2002	16.400624	28.364585	2003	17.869390	31.972976	1	growth	0				294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	11	07	SSU	S	U	2002	6.285120	12.676700	2003	93.686643	145.076325	0	fuseSM	0				294.524325	1853.043579	06	58.760666	0	
Ma	Molo	07m	1	PC	12	07	SSU	S	U	2002	2.280957	7.597758	2003	93.686643	145.076325	0	fuseSM	0				294.524325	1853.043579	06	58.760666	0	
Ma	Molo	07m	1	PC	13	07	SSS	S	S	2002	11.433923	22.256904	2003	14.536952	26.162472	1	growth	0				294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	16	07	UIS	I	S	2002	2.469303	7.001458	2003	2.612201	6.681369	1	growth	0				294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	16a	07	IS	I	S	2002	1.605619	5.198249	2003	1.414673	5.438762	1	growth	0				294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	19	07	SUS	U	S	2002	14.900104	32.751125	2003	9.764042	18.882702	1	growth	0				294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	20	07	SSD	S	D	2002	3.990635	11.512446	2003			0	dead					294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	21	07	ISS	S	S	2002	3.862643	8.942870	2003	3.167966	8.446635	1	growth	0				294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	23	07	SSS	S	S	2002	8.726327	14.166499	2003	10.560602	25.693570	1	growth	0				294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	24	07	SSD	S	D	2002	4.472425	9.281383	2003			0	dead					294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	29a	07	I		I	2002	48.306972	71.700893	2003	1.185703	4.093818		fissSM		10	25.733943	clonal	294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	29b	07	I		I	2002	48.306972	71.700893	2003	0.741736	3.498993		fissSM		10	25.733943	clonal	294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	29c	07	I		I	2002	48.306972	71.700893	2003	0.676162	3.169477		fissSM		10	25.733943	clonal	294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	29d	07	I		I	2002	48.306972	71.700893	2003	7.165816	16.019957		fissSM		10	25.733943	clonal	294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	29e	07	I		I	2002	48.306972	71.700893	2003	0.809460	3.406258		fissSM		10	25.733943	clonal	294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	29f	07	I		I	2002	48.306972	71.700893	2003	6.071486	13.210453		fissSM		10	25.733943	clonal	294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	29g	07	I		I	2002	48.306972	71.700893	2003	2.081161	5.446718		fissSM		10	25.733943	clonal	294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	29h	07	I		I	2002	48.306972	71.700893	2003	3.678581	8.179680		fissSM		10	25.733943	clonal	294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	29i	07	I		I	2002	48.306972	71.700893	2003	2.423005	6.321678		fissSM		10	25.733943	clonal	294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	29j	07	I		I	2002	48.306972	71.700893	2003	0.900833	3.993127		fissSM		10	25.733943	clonal	294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	29	07	SUI	U	I	2002	48.306972	71.700893	2003	22.667025	29.719884	1	fissLG	1	10	25.733943		294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	32b	07	IS	I	S	2002	1.567118	5.031702	2003	2.485353	6.439645	1	growth	0				294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	36	07	SSS	S	S	2002	0.441207	2.747192	2003	0.351518	2.486860	1	growth	0				294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	37a	07	I		I	2002	39.488033	41.581452	2003	7.976350	14.383109		fissSM		2	11.805428	clonal	294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	37b	07	I		I	2002	39.488033	41.581452	2003	3.829078	12.386804		fissSM		2	11.805428	clonal	294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	37	07	USI	S	I	2002	39.488033	41.581452	2003	24.070949	39.370713	1	fissLG	1	2	11.805428		294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	39b	07	I		I	2002	3.388137	9.280040	2003	2.187584	5.721628		fissSM		1	2.187584	clonal	294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	39	07	SII	I	I	2002	3.388137	9.280040	2003	12.183822	18.375953	1	fissLG	1	1	2.187584		294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	39a	07	IS	I	S	2002	0.957336	4.416506	2003	2.323031	6.265425	1	growth	0				294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	40	07	RSS	S	S	2002	3.607700	8.090127	2003	11.460360	17.195625	1	growth	0				294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	42	07	RS	R	S	2002	1.345473	5.060046	2003	1.378124	5.437115	1	growth	0				294.524325	1853.043579			0	
Ma	Molo	07m	1	PC	43	07	R		R	2002			2003	1.909164	6.374354		recruit				sexual	294.524325	1853.043579			0	
Ma	Molo	07m	2	MC	02	07	SSS	S	S	2002	24.163265	33.666480	2003	27.019896	47.448200	1	growth	0				90.168773	2324.88666			0	
Ma	Molo	07m	2	MC	03	07	USS	S	S	2002	21.993927	30.897534	2003	26.979708	37.945776	1	growth	0				90.168773	2324.88666			0	
Ma	Molo	07m	2	MC	05	07	SSS	S	S	2002	19.791823	22.494752	2003	33.773547	33.905645	1	growth	0				90.168773	2324.88666			0	
Ma	Molo	07m	2	MC	06	07	ISS	S	S	2002	7.509074	20.852351	2003	11.395333	26.387358	1	growth	0				90.168773	2324.88666			0	
Ma	Molo	07m	2	MC	06a	07	IIS	I	S	2002	3.838147	8.568170	2003	2.837464	8.197549	1	growth	0				90.168773	2324.88666			0	
Ma	Molo	07m	2	MC	06aa	07	ID	I	D	2002	0.601087	3.429971	2003			0	dead					90.168773	2324.88666			0	
Ma	Molo	07m	2	MC	07	07	RSS	S	S	2002	12.271450	16.558855	2003	20.987507	22.735556	1	growth	0				90.168773	2324.88666			0	
Ma	Molo	07m	2	MP	01	07	ISS	S	S	2002	71.945202	50.702920	2003	64.706458	49.501438	1	growth	0				743.975709	2324.88666			0	
Ma	Molo	07m	2	MP	01a	07	ISS	S	S	2002	44.123438	30.688277	2003	55.299359	39.922863	1	growth	0				743.975709	2324.88666			0	
Ma	Molo	07m	2	MP	02	07	IUU	U	U	2002	141.813714	81.197672	2003	164.359310	78.874970	1	fuseLG	0				743.975709	2324.88666			0	
Ma	Molo	07m	2	MP	02a	07	ISU	S	U	2002	11.975425	26.521898	2003	164.359310	78.874970	0	fuseSM	0				743.975709	2324.88666	02	141.813714	0	
Ma	Molo	07m	2	MP	04a	07	I		I	2002	392.435562	173.095424	2003	8.278670	14.587827		fissSM		1	8.27867	clonal	743.975709	2324.88666			0	
Ma	Molo	07m	2	MP	04	07	SSM	S	M	2002	392.435562	173.095424	2003	461.889087	208.848075	1	fissLG	1	1	8.27867		743.975709	2324.88666			0	
Ma	Molo	07m	2	MP	05	07	SSU	S	U	2002	43.077184	47.319666	2003	461.889087	208.848075	0	fuseSM	0				743.975709	2324.88666	04	392.435562	0	
Ma	Molo	07m	2	MP	06	07	SIS	I	S	2002	29.350470	32.200712	2003	24.428845	24.258993	1	growth	0				743.975709	2324.88666			0	
Ma	Molo	07m	2	MP	06a	07	IS	I	S	2002	4.410988	10.707317	2003	2.093992	6.369874	1	growth	0				743.975709	2324.88666			0	
Ma	Molo	07m	2	MP	06b	07	IS	I	S	2002	4.843726	10.149811	2003	3.352502	7.430928	1	growth	0				743.975709	2324.88666			0	
Ma	Molo	07m	2	MP	11	07	R		R	2002			2003	18.379536	29.466867		recruit				sexual	743.975709	2324.88666			0	
Ma	Molo	07m	2	PC	02	07	SSS	S	S	2002	10.165384	14.918963	2003	9.404984	17.407967	1	growth	0				92.505331	2324.88666			0	
Ma	Molo	07m	2	PC	04a	07	ISD	S	D	2002	0.792034	3.498597	2003			0	dead					92.505331	2324.88666			0	
Ma	Molo	07m	2	PC	05	07	IIU	I	U	2002	45.150484	52.273076	2003	64.915857	46.817965	1	fuseLG	0				92.505331	2324.88666			0	
Ma	Molo	07m	2	PC	05a	07	ISU	S	U	2002	4.373702	11.027139	2003	64.915857	46.817965	0	fuseSM	0				92.505331	2324.88666	05	45.150484	0	
Ma	Molo	07m	2	PC	05b	07	IU	I	U	2002	9.223077	20.179262	2003	64.915857	46.817965	0	fuseSM	0				92.505331	2324.88666	05	45.150484	0	
Ma	Molo	07m	2	PC	06	07	SSS	S	S	2002	22.800650	22.683789	2003	21.907595	28.663220	1	growth	0				92.505331	2324.88666			0	
Ma	Molo	07m	2	PC	13	07	R		R	2002			2003	0.924318	3.856168		recruit				sexual	92.505331	2324.88666			0	
Ma	Molo	07m	2	PC	14	07	R		R	2002			2003	1.485888	5.442170		recruit				sexual	92.505331	2324.88666			0	
Ma	Molo	07m	2	PL	01a	07	I		I	2002	21.075348	23.894742	2003	3.977527	8.633784		fissSM		2	5.50466	clonal	1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	01b	07	I		I	2002	21.075348	23.894742	2003	1.527133	6.576155		fissSM		2	5.50466	clonal	1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	01	07	SSI	S	I	2002	21.075348	23.894742	2003	15.114813	17.209577	1	fissLG	1	2	5.50466		1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	02	07	SSS	S	S	2002	448.795424	105.013413	2003	424.829665	105.408239	1	growth	0				1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	05	07	USS	S	S	2002	13.778688	18.908418	2003	14.376628	21.533542	1	growth	0				1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	06c	07	I		I	2002	411.296377	163.339418	2003	1.514442	22.780193		fissSM		2	10.847511	clonal	1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	06b	07	I		I	2002	411.296377	163.339418	2003	9.333069	14.867320		fissSM		2	10.847511	clonal	1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	06	07	SII	I	I	2002	411.296377	163.339418	2003	333.286271	161.945411	1	fissLG	1	2	10.847511		1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	06a	07	IS	I	S	2002	2.993009	7.635150	2003	3.370481	7.367802	1	growth	0				1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	07a	07	I		I	2002	8.611821	15.989815	2003	3.541807	8.203806		fissSM		1	3.541807	clonal	1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	07	07	SSI	S	I	2002	8.611821	15.989815	2003	4.314892	9.873898	1	fissLG	1	1	3.541807		1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	08	07	SIS	I	S	2002	32.058753	36.547391	2003	21.057307	25.701840	1	growth	0				1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	08b	07	IS	I	S	2002	13.506391	21.628139	2003	2.144755	6.101821	1	growth	0				1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	09	07	SSS	S	S	2002	2.613375	6.335060	2003	3.871769	7.951254	1	growth	0				1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	10a	07	I		I	2002	10.335993	18.926129	2003	1.198229	4.688623		fissSM		1	1.198229	clonal	1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	10	07	SSI	S	I	2002	10.335993	18.926129	2003	4.567652	8.636772	1	fissLG	1	1	1.198229		1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	11	07	ISS	S	S	2002	5.121672	9.164767	2003	6.088439	10.519402	1	growth	0				1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	12b	07	I		I	2002	4.992868	13.755016	2003	1.053341	4.103257		fissSM		1	1.053341	clonal	1005.213756	2324.88666			0	
Ma	Molo	07m	2	PL	12	07	ISI	S	I	2002	4.992868	13.755016	2003	3.983872	9.658092	1	fissLG	1	1	1.053341		1005.213756	2324.88666			0	
