"","island","sitename","depthname","quad","species","colony","depth","allfates","fate_prior","fate_t","year","asize","psize","yearNext","asizeNext","psizeNext","survIPM","fateIPM","fec1","fec2","fec3","offspringNext","spcover","allcover","fuseLGname","fuseLGsize","twoyear","unknown","size","sizeNext","surv","rec1","rec2","rec3","stage","stageNext"
"5212","Ma","Molo","07m",1,"PC","18",7,"S",NA,"S",2000,1.762222,5.462742,2001,1.453056,5.046076,1,"growth",0,NA,NA,NA,235.556665,1652.856667,NA,NA,0,NA,0.56657551276707,0.373668924795222,1,1,1,1,"continuous","continuous"
"5213","Ma","Molo","07m",1,"PC","19",7,"S",NA,"S",2000,7.283333,14.443454,2001,10.590208,18.328027,1,"growth",0,NA,NA,NA,235.556665,1652.856667,NA,NA,0,NA,1.9855885871069,2.35992980059135,1,1,1,1,"continuous","continuous"
"5214","Ma","Molo","07m",1,"PC","20",7,"S",NA,"S",2000,6.377778,12.255467,2001,5.09952,14.00952,1,"growth",0,NA,NA,NA,235.556665,1652.856667,NA,NA,0,NA,1.85281976083251,1.62914641765388,1,1,1,1,"continuous","continuous"
"5215","Ma","Molo","07m",1,"PC","21a",7,"I",NA,"I",2000,8.525556,16.141085,2001,1.65888,5.185056,NA,"fissSM",NA,1,1.65888,"clonal",235.556665,1652.856667,NA,NA,0,1,2.1430682409842,0.506142675861609,NA,NA,NA,NA,"continuous","continuous"
"5216","Ma","Molo","07m",1,"PC","21",7,"I",NA,"I",2000,8.525556,16.141085,2001,8.92416,17.010812,1,"fissLG",1,1,1.65888,NA,235.556665,1652.856667,NA,NA,0,NA,2.1430682409842,2.1887622055893,1,1,1,1,"continuous","continuous"
"5217","Ma","Molo","07m",1,"PC","22",7,"S",NA,"S",2000,1.867778,5.124671,2001,1.036288,8.46725,1,"growth",0,NA,NA,NA,235.556665,1652.856667,NA,NA,0,NA,0.624749489061097,0.0356450974825899,1,1,1,1,"continuous","continuous"
"5218","Ma","Molo","07m",1,"PC","23",7,"S",NA,"S",2000,2.876667,6.977937,2001,4.538368,9.690738,1,"growth",0,NA,NA,NA,235.556665,1652.856667,NA,NA,0,NA,1.05663233230208,1.5125674760623,1,1,1,1,"continuous","continuous"
"5219","Ma","Molo","07m",1,"PC","24",7,"S",NA,"S",2000,1.814444,5.215601,2001,3.463168,8.075485,1,"growth",0,NA,NA,NA,235.556665,1652.856667,NA,NA,0,NA,0.595779084698176,1.2421837770937,1,1,1,1,"continuous","continuous"
"5220","Ma","Molo","07m",1,"PC","25",7,"U",NA,"U",2000,11.887778,22.432828,2001,34.76992,51.617809,0,"fuseSM",0,NA,NA,NA,235.556665,1652.856667,"9",17.452222,0,NA,2.47551081350763,3.54875264518307,0,NA,NA,NA,"continuous","dead"
"5221","Ma","Molo","07m",1,"PC","26",7,"S",NA,"S",2000,4.264444,9.110982,2001,3.462144,7.998896,1,"growth",0,NA,NA,NA,235.556665,1652.856667,NA,NA,0,NA,1.45031180902238,1.24188805034306,1,1,1,1,"continuous","continuous"
"5222","Ma","Molo","07m",1,"PC","27",7,"S",NA,"S",2000,0.678889,3.425652,2001,0.594944,3.151253,1,"growth",0,NA,NA,NA,235.556665,1652.856667,NA,NA,0,NA,-0.387297640486608,-0.51928799551291,1,1,1,1,"continuous","continuous"
"5223","Ma","Molo","07m",1,"PC","28",7,"U",NA,"U",2000,6.297778,10.510695,2001,18.258944,31.9841,0,"fuseSM",0,NA,NA,NA,235.556665,1652.856667,"31",9.704444,0,NA,1.84019687277207,2.90465504216923,0,NA,NA,NA,"continuous","dead"
"5224","Ma","Molo","07m",1,"PC","29",7,"S",NA,"S",2000,10.934444,14.765636,2001,14.678016,20.486338,1,"growth",0,NA,NA,NA,235.556665,1652.856667,NA,NA,0,NA,2.3919178069284,2.68635086418904,1,1,1,1,"continuous","continuous"
"5225","Ma","Molo","07m",1,"PC","30",7,"S",NA,"S",2000,0.536667,2.711845,2001,0.457728,2.612743,1,"growth",0,NA,NA,NA,235.556665,1652.856667,NA,NA,0,NA,-0.622377488553919,-0.781480157751252,1,1,1,1,"continuous","continuous"
"5226","Ma","Molo","07m",1,"PC","31",7,"U",NA,"U",2000,9.704444,16.721271,2001,18.258944,31.9841,1,"fuseLG",0,NA,NA,NA,235.556665,1652.856667,NA,NA,0,NA,2.27258392492316,2.90465504216923,1,1,1,1,"dead","continuous"
"5227","Ma","Molo","07m",1,"PC","32a",7,"I",NA,"I",2000,12.304444,27.34161,2001,0.758784,3.290234,NA,"fissSM",NA,2,2.556928,"clonal",235.556665,1652.856667,NA,NA,0,2,2.50996049793796,-0.276038127068734,NA,NA,NA,NA,"continuous","continuous"
"5228","Ma","Molo","07m",1,"PC","32b",7,"I",NA,"I",2000,12.304444,27.34161,2001,1.798144,7.913211,NA,"fissSM",NA,2,2.556928,"clonal",235.556665,1652.856667,NA,NA,0,2,2.50996049793796,0.586755021830241,NA,NA,NA,NA,"continuous","continuous"
"5229","Ma","Molo","07m",1,"PC","32",7,"I",NA,"I",2000,12.304444,27.34161,2001,6.310912,13.496188,1,"fissLG",1,2,2.556928,NA,235.556665,1652.856667,NA,NA,0,NA,2.50996049793796,1.84228019859742,1,1,1,1,"continuous","continuous"
"5230","Ma","Molo","07m",1,"PC","33a",7,"I",NA,"I",2000,17.541111,28.790951,2001,3.654656,8.269093,NA,"fissSM",NA,1,3.654656,"clonal",235.556665,1652.856667,NA,NA,0,1,2.86454732587309,1.29600197112534,NA,NA,NA,NA,"continuous","continuous"
"5231","Ma","Molo","07m",1,"PC","33",7,"I",NA,"I",2000,17.541111,28.790951,2001,17.189888,21.74626,1,"fissLG",1,1,3.654656,NA,235.556665,1652.856667,NA,NA,0,NA,2.86454732587309,2.84432130395759,1,1,1,1,"continuous","continuous"
"5232","Ma","Molo","07m",1,"PC","34",7,"D",NA,"D",2000,0.734444,3.43374,2001,NA,NA,0,"dead",NA,NA,NA,NA,235.556665,1652.856667,NA,NA,0,NA,-0.308641528616529,NA,0,0,0,NA,"continuous","dead"
"5233","Ma","Molo","07m",1,"PC","35",7,"S",NA,"S",2000,4.56,9.556448,2001,2.545664,7.602584,1,"growth",0,NA,NA,NA,235.556665,1652.856667,NA,NA,0,NA,1.51732262352629,0.934391519705835,1,1,1,1,"continuous","continuous"
"5234","Ma","Molo","07m",1,"PC","36",7,"S",NA,"S",2000,0.397778,2.432352,2001,0.379904,2.478587,1,"growth",0,NA,NA,NA,235.556665,1652.856667,NA,NA,0,NA,-0.921861218264549,-0.967836689757386,1,1,1,1,"continuous","continuous"
"5235","Ma","Molo","07m",1,"PC","37",7,"U",NA,"U",2000,1.666667,5.145584,2001,16.036864,23.330455,1,"fuseLG",0,NA,NA,NA,235.556665,1652.856667,NA,NA,0,NA,0.510825823765971,2.77489007210161,1,1,1,1,"dead","continuous"
"5236","Ma","Molo","07m",1,"PC","38",7,"U",NA,"U",2000,1.164444,4.189662,2001,16.036864,23.330455,0,"fuseSM",0,NA,NA,NA,235.556665,1652.856667,"37",1.666667,0,NA,0.152243719877215,2.77489007210161,0,NA,NA,NA,"continuous","dead"
"5237","Ma","Molo","07m",1,"PC","39",7,"S",NA,"S",2000,2.631111,6.5877,2001,5.904384,13.254385,1,"growth",0,NA,NA,NA,235.556665,1652.856667,NA,NA,0,NA,0.967406190449855,1.77569512583353,1,1,1,1,"continuous","continuous"
"5238","Ma","Molo","07m",1,"PC","40",7,"R",NA,"R",2000,NA,NA,2001,3.042304,7.455562,NA,"recruit",NA,NA,NA,"sexual",235.556665,1652.856667,NA,NA,0,NA,NA,1.11261512309779,NA,NA,NA,NA,"seedbank","continuous"
"5239","Ma","Molo","07m",2,"MC","1",7,"S",NA,"S",2000,10.791723,17.659301,2001,7.777315,18.024498,1,"growth",0,NA,NA,NA,82.417629,2239.969995,NA,NA,0,NA,2.37877945141519,2.05121116294294,1,1,1,1,"continuous","continuous"
"5240","Ma","Molo","07m",2,"MC","2",7,"S",NA,"S",2000,14.39828,23.680555,2001,23.165453,35.864619,1,"growth",0,NA,NA,NA,82.417629,2239.969995,NA,NA,0,NA,2.66710875500345,3.1426620740411,1,1,1,1,"continuous","continuous"
"5241","Ma","Molo","07m",2,"MC","3",7,"U",NA,"U",2000,20.400967,25.4727,2001,20.270552,28.155382,1,"fuseLG",0,NA,NA,NA,82.417629,2239.969995,NA,NA,0,NA,3.01558230168752,3.00916919245621,1,1,1,1,"dead","continuous"
"5242","Ma","Molo","07m",2,"MC","4",7,"U",NA,"U",2000,0.525665,3.097595,2001,20.270552,28.155382,0,"fuseSM",0,NA,NA,NA,82.417629,2239.969995,"3",20.400967,0,NA,-0.64309115126928,3.00916919245621,0,NA,NA,NA,"continuous","dead"
"5243","Ma","Molo","07m",2,"MC","5",7,"S",NA,"S",2000,7.202365,11.384274,2001,10.10718,14.41053,1,"growth",0,NA,NA,NA,82.417629,2239.969995,NA,NA,0,NA,1.97440944430904,2.31324606237294,1,1,1,1,"continuous","continuous"
"5244","Ma","Molo","07m",2,"MC","06a",7,"I",NA,"I",2000,29.098629,28.421073,2001,1.495317,7.255216,NA,"fissSM",NA,1,1.495317,"clonal",82.417629,2239.969995,NA,NA,0,1,3.37069105966551,0.402338224499097,NA,NA,NA,NA,"continuous","continuous"
"5245","Ma","Molo","07m",2,"MC","6",7,"I",NA,"I",2000,29.098629,28.421073,2001,7.681582,19.641987,1,"fissLG",1,1,1.495317,NA,82.417629,2239.969995,NA,NA,0,NA,3.37069105966551,2.03882551552997,1,1,1,1,"continuous","continuous"
"5246","Ma","Molo","07m",2,"MC","7",7,"R",NA,"R",2000,NA,NA,2001,7.478668,11.276242,NA,"recruit",NA,NA,NA,"sexual",82.417629,2239.969995,NA,NA,0,NA,NA,2.01205470126286,NA,NA,NA,NA,"seedbank","continuous"
"5247","Ma","Molo","07m",2,"MP","01a",7,"I",NA,"I",2000,96.27412,72.148181,2001,32.774194,26.362455,NA,"fissSM",NA,1,32.774194,"clonal",599.153991,2239.969995,NA,NA,0,1,4.56719953917621,3.48964143743281,NA,NA,NA,NA,"continuous","continuous"
"5248","Ma","Molo","07m",2,"MP","1",7,"I",NA,"I",2000,96.27412,72.148181,2001,47.065557,51.631052,1,"fissLG",1,1,32.774194,NA,599.153991,2239.969995,NA,NA,0,NA,4.56719953917621,3.85154145962585,1,1,1,1,"continuous","continuous"
"5249","Ma","Molo","07m",2,"MP","02a",7,"I",NA,"I",2000,127.131416,82.38776,2001,11.4641,23.370676,NA,"fissSM",NA,1,11.4641,"clonal",599.153991,2239.969995,NA,NA,0,1,4.84522132310499,2.43922041344665,NA,NA,NA,NA,"continuous","continuous"
"5251","Ma","Molo","07m",2,"MP","3",7,"U",NA,"U",2000,8.110723,20.568131,2001,112.631634,71.129974,0,"fuseSM",0,NA,NA,NA,599.153991,2239.969995,"2",127.131416,0,NA,2.09318701335229,4.72412261763438,0,NA,NA,NA,"continuous","dead"
"5252","Ma","Molo","07m",2,"MP","4",7,"S",NA,"S",2000,276.916958,139.867237,2001,294.447451,156.885934,1,"growth",0,NA,NA,NA,599.153991,2239.969995,NA,NA,0,NA,5.62371767062743,5.68510055253531,1,1,1,1,"continuous","continuous"
"5253","Ma","Molo","07m",2,"MP","5",7,"U",NA,"U",2000,21.710293,32.13185,2001,36.194589,41.60924,1,"fuseLG",0,NA,NA,NA,599.153991,2239.969995,NA,NA,0,NA,3.07778647988388,3.58890963252108,1,1,1,1,"dead","continuous"
"5254","Ma","Molo","07m",2,"MP","6",7,"S",NA,"S",2000,52.500941,51.81457,2001,48.89282,52.757514,1,"growth",0,NA,NA,NA,599.153991,2239.969995,NA,NA,0,NA,3.96083109324647,3.88963055543436,1,1,1,1,"continuous","continuous"
"5255","Ma","Molo","07m",2,"MP","7",7,"D",NA,"D",2000,11.748455,20.443574,2001,NA,NA,0,"dead",NA,NA,NA,NA,599.153991,2239.969995,NA,NA,0,NA,2.46372174258298,NA,0,0,0,NA,"continuous","dead"
"5256","Ma","Molo","07m",2,"MP","8",7,"D",NA,"D",2000,1.973663,6.541983,2001,NA,NA,0,"dead",NA,NA,NA,NA,599.153991,2239.969995,NA,NA,0,NA,0.679891207085512,NA,0,0,0,NA,"continuous","dead"
"5257","Ma","Molo","07m",2,"MP","9",7,"U",NA,"U",2000,1.477022,4.876043,2001,36.194589,41.60924,0,"fuseSM",0,NA,NA,NA,599.153991,2239.969995,"5",21.710293,0,NA,0.390027898495862,3.58890963252108,0,NA,NA,NA,"continuous","dead"
"5258","Ma","Molo","07m",2,"MP","10",7,"D",NA,"D",2000,1.3104,4.906217,2001,NA,NA,0,"dead",NA,NA,NA,NA,599.153991,2239.969995,NA,NA,0,NA,0.270332434116668,NA,0,0,0,NA,"continuous","dead"
"5259","Ma","Molo","07m",2,"PC","1",7,"S",NA,"S",2000,66.318732,44.510698,2001,60.878252,57.624846,1,"growth",0,NA,NA,NA,235.915077,2239.969995,NA,NA,0,NA,4.19447239122327,4.10887600092047,1,1,1,1,"continuous","continuous"
"5260","Ma","Molo","07m",2,"PC","2",7,"S",NA,"S",2000,6.414405,12.458968,2001,7.970864,16.016671,1,"growth",0,NA,NA,NA,235.915077,2239.969995,NA,NA,0,NA,1.85854624240194,2.07579289345103,1,1,1,1,"continuous","continuous"
"5261","Ma","Molo","07m",2,"PC","3",7,"S",NA,"S",2000,13.119054,25.487811,2001,15.526535,22.464486,1,"growth",0,NA,NA,NA,235.915077,2239.969995,NA,NA,0,NA,2.57406567725781,2.74255049571778,1,1,1,1,"continuous","continuous"
"5262","Ma","Molo","07m",2,"PC","04a",7,"I",NA,"I",2000,66.528353,91.785381,2001,12.134235,26.473378,NA,"fissSM",NA,1,12.134235,"clonal",235.915077,2239.969995,NA,NA,0,1,4.19762821769808,2.49603079640031,NA,NA,NA,NA,"continuous","continuous"
"5264","Ma","Molo","07m",2,"PC","05a",7,"I",NA,"I",2000,63.351787,83.299817,2001,3.519251,8.417849,NA,"fissSM",NA,1,3.519251,"clonal",235.915077,2239.969995,NA,NA,0,1,4.14870311473552,1.25824818287735,NA,NA,NA,NA,"continuous","continuous"
"5265","Ma","Molo","07m",2,"PC","5",7,"I",NA,"I",2000,63.351787,83.299817,2001,52.711759,62.239764,1,"fissLG",1,1,3.519251,NA,235.915077,2239.969995,NA,NA,0,NA,4.14870311473552,3.9648385615871,1,1,1,1,"continuous","continuous"
"5266","Ma","Molo","07m",2,"PC","6",7,"S",NA,"S",2000,12.138672,19.491789,2001,14.930281,20.235044,1,"growth",0,NA,NA,NA,235.915077,2239.969995,NA,NA,0,NA,2.49639638920297,2.70339143253942,1,1,1,1,"continuous","continuous"
"5267","Ma","Molo","07m",2,"PC","7",7,"D",NA,"D",2000,0.432142,2.939286,2001,NA,NA,0,"dead",NA,NA,NA,NA,235.915077,2239.969995,NA,NA,0,NA,-0.83900104104555,NA,0,0,0,NA,"continuous","dead"
"5268","Ma","Molo","07m",2,"PC","8",7,"D",NA,"D",2000,1.59527,5.720264,2001,NA,NA,0,"dead",NA,NA,NA,NA,235.915077,2239.969995,NA,NA,0,NA,0.4670430009076,NA,0,0,0,NA,"continuous","dead"
"5269","Ma","Molo","07m",2,"PC","9",7,"D",NA,"D",2000,0.599839,3.209537,2001,NA,NA,0,"dead",NA,NA,NA,NA,235.915077,2239.969995,NA,NA,0,NA,-0.511093993107154,NA,0,0,0,NA,"continuous","dead"
"5270","Ma","Molo","07m",2,"PC","10",7,"D",NA,"D",2000,0.355818,2.419639,2001,NA,NA,0,"dead",NA,NA,NA,NA,235.915077,2239.969995,NA,NA,0,NA,-1.03333591481082,NA,0,0,0,NA,"continuous","dead"
"5271","Ma","Molo","07m",2,"PC","11",7,"U",NA,"U",2000,4.307444,9.396772,2001,49.212279,57.286055,0,"fuseSM",0,NA,NA,NA,235.915077,2239.969995,"4",66.528353,0,NA,1.46034468875506,3.89614316553079,0,NA,NA,NA,"continuous","dead"
"5272","Ma","Molo","07m",2,"PC","12",7,"D",NA,"D",2000,0.753561,3.356595,2001,NA,NA,0,"dead",NA,NA,NA,NA,235.915077,2239.969995,NA,NA,0,NA,-0.2829453086515,NA,0,0,0,NA,"continuous","dead"
"5273","Ma","Molo","07m",2,"PL","1",7,"S",NA,"S",2000,16.268745,20.837865,2001,14.669095,22.373803,1,"growth",0,NA,NA,NA,999.483029,2239.969995,NA,NA,0,NA,2.789245782423,2.68574289972707,1,1,1,1,"continuous","continuous"
"5274","Ma","Molo","07m",2,"PL","2",7,"S",NA,"S",2000,450.827197,118.639039,2001,458.164412,110.995474,1,"growth",0,NA,NA,NA,999.483029,2239.969995,NA,NA,0,NA,6.11108411086932,6.12722809786288,1,1,1,1,"continuous","continuous"
"5275","Ma","Molo","07m",2,"PL","3",7,"S",NA,"S",2000,3.748455,7.655372,2001,2.663892,7.287867,1,"growth",0,NA,NA,NA,999.483029,2239.969995,NA,NA,0,NA,1.321343755087,0.979788211315812,1,1,1,1,"continuous","continuous"
"5276","Ma","Molo","07m",2,"PL","4",7,"U",NA,"U",2000,3.233539,7.314605,2001,9.745057,16.968481,0,"fuseSM",0,NA,NA,NA,999.483029,2239.969995,"5",5.479172,0,NA,1.17357720306573,2.27676018209583,0,NA,NA,NA,"continuous","dead"
"5277","Ma","Molo","07m",2,"PL","5",7,"U",NA,"U",2000,5.479172,10.490673,2001,9.745057,16.968481,1,"fuseLG",0,NA,NA,NA,999.483029,2239.969995,NA,NA,0,NA,1.70095399465343,2.27676018209583,1,1,1,1,"dead","continuous"
"5278","Ma","Molo","07m",2,"PL","6",7,"S",NA,"S",2000,365.452298,197.138458,2001,355.366285,162.385459,1,"growth",0,NA,NA,NA,999.483029,2239.969995,NA,NA,0,NA,5.90113575904454,5.87314904627968,1,1,1,1,"continuous","continuous"
"5279","Ma","Molo","07m",2,"PL","7",7,"S",NA,"S",2000,8.317119,14.950488,2001,8.725286,15.505405,1,"growth",0,NA,NA,NA,999.483029,2239.969995,NA,NA,0,NA,2.11831592082796,2.16622524692089,1,1,1,1,"continuous","continuous"
"5280","Ma","Molo","07m",2,"PL","08a",7,"I",NA,"I",2000,69.158828,60.561395,2001,2.248699,5.620174,NA,"fissSM",NA,1,2.248699,"clonal",999.483029,2239.969995,NA,NA,0,1,4.23640571445982,0.810351826759168,NA,NA,NA,NA,"continuous","continuous"
"5281","Ma","Molo","07m",2,"PL","8",7,"I",NA,"I",2000,69.158828,60.561395,2001,59.828304,54.101284,1,"fissLG",1,1,2.248699,NA,999.483029,2239.969995,NA,NA,0,NA,4.23640571445982,4.09147886001704,1,1,1,1,"continuous","continuous"
"5282","Ma","Molo","07m",2,"PL","9",7,"S",NA,"S",2000,2.090836,5.79544,2001,1.690947,4.962323,1,"growth",0,NA,NA,NA,999.483029,2239.969995,NA,NA,0,NA,0.737563985998047,0.525288727024314,1,1,1,1,"continuous","continuous"
"5283","Ma","Molo","07m",2,"PL","10",7,"S",NA,"S",2000,10.579952,17.555598,2001,9.25078,13.68682,1,"growth",0,NA,NA,NA,999.483029,2239.969995,NA,NA,0,NA,2.35896088955786,2.22470787229356,1,1,1,1,"continuous","continuous"
"5284","Ma","Molo","07m",2,"PL","11a",7,"I",NA,"I",2000,2.718624,7.079472,2001,0.176899,1.645833,NA,"fissSM",NA,1,0.176899,"clonal",999.483029,2239.969995,NA,NA,0,1,1.00012586995332,-1.73217633074362,NA,NA,NA,NA,"continuous","continuous"
"5285","Ma","Molo","07m",2,"PL","11",7,"I",NA,"I",2000,2.718624,7.079472,2001,2.896982,6.745015,1,"fissLG",1,1,0.176899,NA,999.483029,2239.969995,NA,NA,0,NA,1.00012586995332,1.06366950544378,1,1,1,1,"continuous","continuous"
"5286","Ma","Molo","07m",2,"PL","12a",7,"I",NA,"I",2000,9.780167,18.687345,2001,3.283039,7.637171,NA,"fissSM",NA,1,3.283039,"clonal",999.483029,2239.969995,NA,NA,0,1,2.28035655956556,1.18876951782751,NA,NA,NA,NA,"continuous","continuous"
"5287","Ma","Molo","07m",2,"PL","12",7,"I",NA,"I",2000,9.780167,18.687345,2001,5.955255,13.368546,1,"fissLG",1,1,3.283039,NA,999.483029,2239.969995,NA,NA,0,NA,2.28035655956556,1.78427402304915,1,1,1,1,"continuous","continuous"
"5288","Ma","Molo","07m",2,"PL","13",7,"S",NA,"S",2000,2.42408,6.69728,2001,1.026015,4.128476,1,"growth",0,NA,NA,NA,999.483029,2239.969995,NA,NA,0,NA,0.885452070962801,0.0256823665247492,1,1,1,1,"continuous","continuous"
"5289","Ma","Molo","07m",2,"PL","14",7,"S",NA,"S",2000,2.094061,6.439645,2001,1.638918,5.195007,1,"growth",0,NA,NA,NA,999.483029,2239.969995,NA,NA,0,NA,0.739105242874098,0.494036268003719,1,1,1,1,"continuous","continuous"
"5290","Ma","Molo","07m",2,"PL","15",7,"D",NA,"D",2000,3.115292,8.573122,2001,NA,NA,0,"dead",NA,NA,NA,NA,999.483029,2239.969995,NA,NA,0,NA,1.136322887814,NA,0,0,0,NA,"continuous","dead"
"5291","Ma","Molo","07m",2,"PL","16",7,"D",NA,"D",2000,2.448804,5.923293,2001,NA,NA,0,"dead",NA,NA,NA,NA,999.483029,2239.969995,NA,NA,0,NA,0.895599742100851,NA,0,0,0,NA,"continuous","dead"
"5292","Ma","Molo","07m",2,"PL","17",7,"U",NA,"U",2000,7.515184,11.703105,2001,23.314256,33.200052,1,"fuseLG",0,NA,NA,NA,999.483029,2239.969995,NA,NA,0,NA,2.0169255072698,3.14906501896408,1,1,1,1,"dead","continuous"
"5293","Ma","Molo","07m",2,"PL","18",7,"U",NA,"U",2000,6.178984,11.509679,2001,23.314256,33.200052,0,"fuseSM",0,NA,NA,NA,999.483029,2239.969995,"17",7.515184,0,NA,1.82115385665973,3.14906501896408,0,NA,NA,NA,"continuous","dead"
"5294","Ma","Molo","07m",2,"PL","19",7,"S",NA,"S",2000,1.352325,4.549539,2001,0.6077,3.419077,1,"growth",0,NA,NA,NA,999.483029,2239.969995,NA,NA,0,NA,0.301825333348405,-0.498073939840827,1,1,1,1,"continuous","continuous"
"5295","Ma","Molo","07m",2,"PL","20",7,"D",NA,"D",2000,0.406342,2.481918,2001,NA,NA,0,"dead",NA,NA,NA,NA,999.483029,2239.969995,NA,NA,0,NA,-0.900560109438272,NA,0,0,0,NA,"continuous","dead"
"5296","Ma","Molo","07m",2,"PL","21",7,"D",NA,"D",2000,2.978769,7.061913,2001,NA,NA,0,"dead",NA,NA,NA,NA,999.483029,2239.969995,NA,NA,0,NA,1.09151012792495,NA,0,0,0,NA,"continuous","dead"
"5297","Ma","Molo","07m",2,"PM","1",7,"S",NA,"S",2000,51.126041,37.356333,2001,54.462019,38.686887,1,"growth",0,NA,NA,NA,51.126041,2239.969995,NA,NA,0,NA,3.93429397601386,3.99750355963958,1,1,1,1,"continuous","continuous"
"5298","Ma","Molo","07m",2,"PV","01a",7,"I",NA,"I",2000,57.999463,70.973595,2001,6.861602,13.178518,NA,"fissSM",NA,1,6.861602,"clonal",271.874228,2239.969995,NA,NA,0,1,4.06043375188287,1.92594094217124,NA,NA,NA,NA,"continuous","continuous"
"5299","Ma","Molo","07m",2,"PV","1",7,"I",NA,"I",2000,57.999463,70.973595,2001,69.056191,51.648884,1,"fissLG",1,1,6.861602,NA,271.874228,2239.969995,NA,NA,0,NA,4.06043375188287,4.23492053550302,1,1,1,1,"continuous","continuous"
"5300","Ma","Molo","07m",2,"PV","2",7,"S",NA,"S",2000,3.133566,7.917667,2001,22.939646,23.53023,1,"growth",0,NA,NA,NA,271.874228,2239.969995,NA,NA,0,NA,1.14217165317021,3.13286668002156,1,1,1,1,"continuous","continuous"
"5301","Ma","Molo","07m",2,"PV","3",7,"S",NA,"S",2000,175.539909,135.677106,2001,147.671176,132.560437,1,"growth",0,NA,NA,NA,271.874228,2239.969995,NA,NA,0,NA,5.16786641876347,4.99498801815682,1,1,1,1,"continuous","continuous"
"5302","Ma","Molo","07m",2,"PV","4",7,"S",NA,"S",2000,31.538834,27.82347,2001,54.034339,48.012499,1,"growth",0,NA,NA,NA,271.874228,2239.969995,NA,NA,0,NA,3.45121961192318,3.98961975186824,1,1,1,1,"continuous","continuous"
"5303","Ma","Molo","07m",2,"PV","5",7,"D",NA,"D",2000,3.662456,14.051662,2001,NA,NA,0,"dead",NA,NA,NA,NA,271.874228,2239.969995,NA,NA,0,NA,1.29813396061914,NA,0,0,0,NA,"continuous","dead"
"5304","Ma","Molo","07m",2,"PV","6",7,"R",NA,"R",2000,NA,NA,2001,0.544225,3.297872,NA,"recruit",NA,NA,NA,"sexual",271.874228,2239.969995,NA,NA,0,NA,NA,-0.608392514695137,NA,NA,NA,NA,"seedbank","continuous"
"5305","Ma","Molo","07m",3,"MC","1",7,"S",NA,"S",2000,206.213333,100.100685,2001,222.772159,109.060321,1,"growth",0,NA,NA,NA,600.056667,2058.589901,NA,NA,0,NA,5.32891123001622,5.40614954064,1,1,1,1,"continuous","continuous"
"5306","Ma","Molo","07m",3,"MC","2",7,"S",NA,"S",2000,346.25,110.074598,2001,362.162205,156.182941,1,"growth",0,NA,NA,NA,600.056667,2058.589901,NA,NA,0,NA,5.84716105750155,5.89209219157835,1,1,1,1,"continuous","continuous"
"5307","Ma","Molo","07m",3,"MC","3",7,"S",NA,"S",2000,9.054444,17.467718,2001,5.318527,14.039207,1,"growth",0,NA,NA,NA,600.056667,2058.589901,NA,NA,0,NA,2.20325568691013,1.67119638531604,1,1,1,1,"continuous","continuous"
"5308","Ma","Molo","07m",3,"MC","4",7,"S",NA,"S",2000,7.665556,16.46633,2001,6.671161,13.410839,1,"growth",0,NA,NA,NA,600.056667,2058.589901,NA,NA,0,NA,2.03673704720121,1.89779390774885,1,1,1,1,"continuous","continuous"
"5309","Ma","Molo","07m",3,"MC","5",7,"S",NA,"S",2000,2.372222,7.654366,2001,5.283627,11.623459,1,"growth",0,NA,NA,NA,600.056667,2058.589901,NA,NA,0,NA,0.863827068661595,1.66461279370668,1,1,1,1,"continuous","continuous"
"5310","Ma","Molo","07m",3,"MC","6",7,"S",NA,"S",2000,11.885556,17.001051,2001,20.944147,23.208537,1,"growth",0,NA,NA,NA,600.056667,2058.589901,NA,NA,0,NA,2.47532388137548,3.04185922785949,1,1,1,1,"continuous","continuous"
"5311","Ma","Molo","07m",3,"MC","7",7,"S",NA,"S",2000,2.496667,7.577937,2001,1.06709,4.66495,1,"growth",0,NA,NA,NA,600.056667,2058.589901,NA,NA,0,NA,0.914956642372358,0.0649353174035195,1,1,1,1,"continuous","continuous"
"5312","Ma","Molo","07m",3,"MC","8",7,"S",NA,"S",2000,2.901111,9.893131,2001,5.295261,11.720343,1,"growth",0,NA,NA,NA,600.056667,2058.589901,NA,NA,0,NA,1.06509376707532,1.66681226962327,1,1,1,1,"continuous","continuous"
"5313","Ma","Molo","07m",3,"MC","9",7,"S",NA,"S",2000,11.217778,14.543335,2001,21.587151,24.679446,1,"growth",0,NA,NA,NA,600.056667,2058.589901,NA,NA,0,NA,2.41749984126651,3.07209827657894,1,1,1,1,"continuous","continuous"
"5314","Ma","Molo","07m",3,"MP","1",7,"S",NA,"S",2000,32.037778,36.159987,2001,28.794501,41.020895,1,"growth",0,NA,NA,NA,846.317778,2058.589901,NA,NA,0,NA,3.46691576898379,3.36018443141102,1,1,1,1,"continuous","continuous"
"5315","Ma","Molo","07m",3,"MP","2",7,"S",NA,"S",2000,28.605556,35.354962,2001,34.026307,41.732794,1,"growth",0,NA,NA,NA,846.317778,2058.589901,NA,NA,0,NA,3.35360096469293,3.52713396073144,1,1,1,1,"continuous","continuous"
